model,source_lang,target_lang,MRR,avg_rank
ensemble_jinaai_jina_embeddings_v3_Alibaba_NLP_gte_multilingual_base,eng_Latn,ace_Arab,0.3279227316940419,133.5098814229249
ensemble_jinaai_jina_embeddings_v3_Alibaba_NLP_gte_multilingual_base,eng_Latn,ace_Latn,0.764366093356038,27.58596837944664
ensemble_jinaai_jina_embeddings_v3_Alibaba_NLP_gte_multilingual_base,eng_Latn,acm_Arab,0.9966238471673254,1.0088932806324111
ensemble_jinaai_jina_embeddings_v3_Alibaba_NLP_gte_multilingual_base,eng_Latn,acq_Arab,0.9985177865612648,1.0029644268774704
ensemble_jinaai_jina_embeddings_v3_Alibaba_NLP_gte_multilingual_base,eng_Latn,aeb_Arab,0.9890082523234696,1.7628458498023716
ensemble_jinaai_jina_embeddings_v3_Alibaba_NLP_gte_multilingual_base,eng_Latn,afr_Latn,1.0,1.0
ensemble_jinaai_jina_embeddings_v3_Alibaba_NLP_gte_multilingual_base,eng_Latn,ajp_Arab,0.9968473555430076,1.0118577075098814
ensemble_jinaai_jina_embeddings_v3_Alibaba_NLP_gte_multilingual_base,eng_Latn,aka_Latn,0.5839254549662962,126.60770750988142
ensemble_jinaai_jina_embeddings_v3_Alibaba_NLP_gte_multilingual_base,eng_Latn,als_Latn,0.9995059288537548,1.0009881422924902
ensemble_jinaai_jina_embeddings_v3_Alibaba_NLP_gte_multilingual_base,eng_Latn,amh_Ethi,0.9936264822134389,1.0326086956521738
ensemble_jinaai_jina_embeddings_v3_Alibaba_NLP_gte_multilingual_base,eng_Latn,apc_Arab,0.9955533596837944,1.0138339920948616
ensemble_jinaai_jina_embeddings_v3_Alibaba_NLP_gte_multilingual_base,eng_Latn,arb_Arab,0.9995059288537548,1.0009881422924902
ensemble_jinaai_jina_embeddings_v3_Alibaba_NLP_gte_multilingual_base,eng_Latn,arb_Latn,0.4281683285152436,138.33596837944663
ensemble_jinaai_jina_embeddings_v3_Alibaba_NLP_gte_multilingual_base,eng_Latn,ars_Arab,0.9995059288537548,1.0009881422924902
ensemble_jinaai_jina_embeddings_v3_Alibaba_NLP_gte_multilingual_base,eng_Latn,ary_Arab,0.9734458283784794,4.872529644268774
ensemble_jinaai_jina_embeddings_v3_Alibaba_NLP_gte_multilingual_base,eng_Latn,arz_Arab,0.995915678524374,1.0118577075098814
ensemble_jinaai_jina_embeddings_v3_Alibaba_NLP_gte_multilingual_base,eng_Latn,asm_Beng,0.970748483067098,1.209486166007905
